StudentID,SchoolID,FirstName,LastName,DateOfBirth,Gender,EnrollmentDate,IsActive,EconomicStatus,ELL,SpecialEducation,IEPStatus,PerformanceLevel,AttendancePropensity
2303,6,Logan,Brown,2008-09-11,Male,2024-02-13,1,Reduced,0,0,No IEP,66,0.8
2304,6,Isaiah,Rodriguez,2017-04-01,Male,2024-03-22,1,Free,0,0,Current IEP,83,0.78
2305,6,Gabriel,Brown,2013-07-08,Male,2023-01-10,1,Full Price,0,0,Current IEP,64,0.97
2306,6,Finley,Lee,2017-01-15,Other,2023-03-08,1,Reduced,1,0,No IEP,45,0.75
2307,6,Gabriel,Jones,2011-07-25,Female,2024-05-05,1,Full Price,0,0,No IEP,65,0.76
2308,6,Alex,Smith,2010-02-18,Other,2024-05-10,1,Free,0,1,No IEP,74,0.92
2309,6,Harper,Brown,2014-10-18,Female,2022-11-07,1,Free,0,1,No IEP,33,0.62
2310,6,Eden,Jones,2007-07-05,Female,2023-02-03,1,Free,1,0,No IEP,87,0.88
2311,6,Oliver,Rodriguez,2014-10-08,Male,2024-02-05,1,Free,0,0,No IEP,96,0.75
2312,6,Kendrick,Allen,2012-07-21,Female,2023-11-20,1,Free,1,0,No IEP,85,0.9
2313,6,Alex,Miller,2011-04-10,Female,2023-09-10,0,Reduced,0,0,No IEP,63,0.93
2314,6,Parker,Miller,2014-10-18,Other,2023-02-28,1,Full Price,0,0,No IEP,54,0.74
2315,6,Logan,Johnson,2013-09-23,Other,2023-01-28,1,Reduced,0,0,No IEP,50,0.75
2316,6,Harper,Martinez,2009-02-01,Female,2022-11-13,1,Reduced,0,0,No IEP,64,0.97
2317,6,Harper,Davis,2015-04-13,Female,2023-02-23,1,Reduced,0,0,No IEP,66,0.96
2318,6,Alex,Miller,2017-11-09,Male,2022-06-24,1,Free,0,0,No IEP,73,0.84
2319,6,Morgan,Hall,2016-05-14,Other,2024-01-29,1,Full Price,0,0,No IEP,97,0.95
2320,7,Logan,Young,2014-12-19,Female,2022-12-31,1,Free,0,0,Current IEP,79,0.93
2321,7,Logan,Brown,2019-01-18,Other,2023-07-29,1,Reduced,0,0,No IEP,69,0.92
2322,7,Alex,Davis,2013-03-13,Female,2022-07-08,1,Free,1,0,No IEP,66,0.97
2323,7,Jordan,Walker,2007-08-14,Male,2024-02-16,1,Full Price,0,0,No IEP,52,0.92
2324,7,Oliver,Hall,2006-02-05,Other,2022-11-19,1,Reduced,0,0,Current IEP,59,0.95
2325,7,Gabriel,Rodriguez,2019-09-27,Other,2023-11-06,1,Reduced,0,0,Current IEP,55,0.89
2326,7,Oliver,Johnson,2008-04-13,Other,2024-04-03,1,Full Price,0,0,No IEP,15,0.71
2327,7,Morgan,Garcia,2009-02-25,Female,2023-07-23,1,Reduced,0,0,No IEP,82,0.91
2328,7,Kendrick,Williams,2010-08-25,Female,2024-01-01,1,Reduced,0,0,No IEP,109,0.88
2329,7,Kendrick,Williams,2009-10-13,Female,2023-12-29,1,Free,0,1,No IEP,50,0.81
2330,7,Oliver,Young,2020-02-22,Female,2022-11-27,1,Free,0,0,No IEP,96,0.77
2331,7,Finley,Young,2016-10-28,Female,2022-09-13,1,Reduced,0,0,No IEP,87,0.95
2332,7,Jordan,Allen,2019-06-27,Other,2023-08-01,1,Reduced,0,0,No IEP,90,0.88
2333,7,Morgan,Hall,2016-09-16,Male,2023-07-18,1,Free,0,0,No IEP,78,0.91
2334,7,Noah,Rodriguez,2013-04-01,Other,2022-11-27,1,Free,0,0,No IEP,64,0.95
2335,7,Kendrick,Walker,2010-12-21,Other,2024-03-08,1,Free,0,0,Current IEP,46,0.81
2336,7,Casey,Johnson,2012-01-05,Female,2023-11-25,1,Full Price,0,0,No IEP,44,0.76
2337,7,Harper,Miller,2007-04-17,Male,2022-08-19,1,Reduced,0,0,No IEP,69,0.94
2338,7,Morgan,Walker,2017-03-24,Male,2023-04-12,1,Free,0,0,No IEP,68,0.93
2339,7,Isaiah,Hall,2016-01-22,Male,2022-09-02,1,Full Price,0,0,No IEP,58,0.55
2340,7,Oliver,Hall,2017-08-15,Other,2023-05-31,1,Full Price,0,0,No IEP,26,0.85
2341,7,Harper,Miller,2017-01-12,Male,2023-10-03,1,Free,0,0,No IEP,77,0.98
2342,7,Isaiah,Brown,2012-10-18,Female,2024-01-25,1,Free,1,0,No IEP,23,0.74
2343,7,Kendrick,Johnson,2011-01-15,Male,2023-01-27,1,Reduced,0,0,No IEP,47,0.73
2344,7,Finley,Martinez,2017-11-26,Female,2023-05-27,1,Full Price,1,0,No IEP,60,0.94
2345,7,Jordan,Hall,2014-02-23,Male,2023-02-01,1,Reduced,0,0,No IEP,85,0.93
2346,7,Bailey,Smith,2008-03-16,Male,2023-12-12,1,Full Price,0,0,No IEP,46,0.84
2347,7,Morgan,Smith,2012-02-14,Other,2022-09-06,1,Free,0,0,No IEP,66,0.74
2348,7,Harper,Garcia,2019-03-28,Female,2024-05-18,1,Free,0,0,No IEP,26,0.65
2349,7,Casey,Young,2007-07-19,Other,2023-07-19,1,Full Price,0,1,No IEP,88,0.56
2350,7,Gabriel,Allen,2011-02-21,Male,2022-10-01,1,Reduced,0,1,No IEP,97,0.95
2351,7,Eden,Young,2016-09-19,Other,2024-01-30,1,Full Price,0,0,Current IEP,23,0.64
2352,7,Gabriel,Brown,2009-10-04,Male,2024-05-17,1,Free,0,0,No IEP,82,0.89
2353,7,Noah,Walker,2014-05-15,Male,2022-10-22,1,Free,0,0,No IEP,64,0.78
2354,7,Logan,Hall,2011-01-19,Other,2023-09-08,1,Free,0,1,No IEP,64,0.71
2355,7,Logan,Smith,2007-06-20,Male,2024-01-04,1,Full Price,0,0,No IEP,83,0.71
2356,7,Harper,Young,2013-03-19,Other,2022-11-21,0,Free,0,1,No IEP,93,0.77
2357,7,Jordan,Garcia,2018-05-22,Other,2022-10-22,1,Free,1,0,No IEP,86,0.7
2358,7,Harper,Smith,2012-10-18,Male,2022-07-31,1,Free,0,0,No IEP,62,0.93
2359,7,Kendrick,Hall,2018-09-13,Female,2024-05-11,1,Free,0,0,No IEP,46,0.73
2360,7,Bailey,Williams,2006-06-09,Male,2024-04-04,1,Full Price,0,0,No IEP,78,0.91
2361,7,Dakota,Walker,2007-11-25,Other,2022-10-29,1,Full Price,0,0,No IEP,77,0.98
2362,7,Morgan,Hall,2020-07-18,Other,2022-09-22,1,Full Price,0,0,No IEP,75,0.93
2363,7,Jordan,Jones,2016-04-26,Other,2023-04-12,1,Reduced,0,0,No IEP,47,0.75
2364,7,Kendrick,Johnson,2019-11-12,Male,2023-07-12,1,Reduced,1,0,No IEP,71,0.76
2365,7,Gabriel,Young,2009-03-24,Male,2023-06-06,1,Reduced,0,1,No IEP,61,0.68
2366,7,Isaiah,Miller,2007-02-07,Other,2022-09-08,1,Free,0,0,No IEP,76,0.97
2367,7,Kendrick,Young,2013-08-19,Other,2023-07-15,1,Free,1,0,No IEP,60,0.73
2368,7,Dakota,Walker,2010-03-17,Female,2023-12-24,1,Reduced,1,0,No IEP,51,0.79
2369,7,Finley,Smith,2007-02-27,Female,2022-07-08,1,Free,0,0,No IEP,66,0.97
2370,7,Casey,White,2010-09-03,Male,2024-03-07,1,Reduced,0,0,No IEP,57,0.93
2371,7,Gabriel,Hall,2010-09-02,Female,2023-06-06,1,Free,0,0,No IEP,39,0.74
2372,7,Gabriel,Smith,2014-10-20,Male,2023-09-04,1,Free,0,0,No IEP,58,0.71
2373,7,Parker,Davis,2011-04-02,Male,2024-05-21,1,Reduced,0,0,No IEP,50,0.88
2374,7,Bailey,Lee,2013-10-02,Female,2023-11-19,1,Free,0,0,No IEP,47,0.76
2375,7,Gabriel,Rodriguez,2019-06-04,Male,2022-07-22,1,Free,0,0,No IEP,94,0.89
2376,7,Casey,Martinez,2006-11-23,Male,2022-08-15,1,Full Price,0,0,No IEP,60,0.79
2377,7,Finley,Allen,2019-01-02,Female,2024-02-23,1,Full Price,0,0,No IEP,76,0.91
2378,7,Finley,Jones,2010-06-03,Other,2023-10-29,1,Full Price,0,0,No IEP,57,0.79
2379,7,Gabriel,Miller,2013-07-16,Female,2023-05-27,1,Full Price,1,1,No IEP,65,0.93
2380,7,Isaiah,Garcia,2008-02-10,Female,2024-01-15,1,Free,0,0,No IEP,73,0.96
2381,7,Eden,Walker,2011-05-07,Male,2023-02-15,1,Free,0,0,No IEP,58,0.79
2382,7,Eden,Martinez,2008-08-04,Female,2024-03-20,1,Free,0,1,No IEP,57,0.98
2383,7,Finley,Brown,2020-07-20,Other,2024-03-07,1,Free,0,0,No IEP,23,0.53
2384,7,Dakota,Lee,2008-11-02,Female,2023-12-08,1,Full Price,0,0,No IEP,63,0.76
2385,7,Finley,Hall,2014-04-11,Female,2022-12-29,1,Reduced,0,0,No IEP,81,0.94
2386,7,Dakota,Walker,2019-05-11,Female,2022-10-26,1,Full Price,0,0,No IEP,71,0.97
2387,7,Noah,Williams,2018-10-24,Female,2023-12-11,0,Reduced,0,0,Evaluation Pending,70,0.83
2388,7,Oliver,Martinez,2015-07-04,Male,2022-10-17,1,Reduced,0,0,No IEP,73,0.84
2389,7,Kendrick,Miller,2010-04-06,Female,2024-02-21,0,Reduced,0,0,No IEP,51,0.97
2390,7,Morgan,Walker,2012-02-10,Other,2022-12-28,1,Full Price,0,0,No IEP,68,0.93
2391,7,Eden,Young,2011-06-19,Female,2022-06-24,0,Full Price,0,0,No IEP,83,0.91
2392,7,Kendrick,Garcia,2012-12-04,Male,2022-09-08,1,Full Price,0,0,No IEP,63,0.67
2393,7,Dakota,Lee,2016-02-26,Female,2024-05-19,1,Free,0,1,No IEP,88,0.88
2394,7,Casey,Garcia,2016-03-26,Female,2024-03-04,1,Free,0,0,No IEP,74,0.91
2395,7,Jordan,Martinez,2017-03-12,Other,2023-11-24,1,Reduced,0,0,No IEP,53,0.81
2396,7,Dakota,Garcia,2014-03-10,Female,2022-07-28,1,Full Price,0,0,No IEP,52,0.96
2397,7,Dakota,Lee,2015-10-03,Male,2023-01-11,1,Reduced,0,0,No IEP,0,0.67
2398,7,Logan,Young,2019-03-25,Female,2023-06-01,1,Free,1,0,No IEP,93,0.93
2399,7,Casey,Miller,2009-04-03,Male,2023-10-05,1,Reduced,0,0,Evaluation Pending,13,0.54
2400,7,Gabriel,Rodriguez,2018-12-19,Male,2023-07-21,1,Free,0,0,No IEP,46,0.54
2401,7,Finley,Garcia,2017-09-25,Other,2023-05-02,1,Free,0,0,No IEP,61,0.91
2402,7,Kendrick,Davis,2016-11-08,Female,2023-07-01,1,Reduced,0,0,No IEP,89,0.94
2403,7,Oliver,Miller,2006-01-15,Female,2023-03-08,0,Free,1,0,Current IEP,52,0.95
2404,7,Noah,Rodriguez,2016-03-15,Male,2023-08-23,1,Free,0,0,No IEP,74,0.88
2405,7,Finley,Hall,2011-10-17,Female,2023-08-07,1,Free,0,0,No IEP,47,0.8
2406,7,Noah,White,2008-02-20,Other,2023-01-11,1,Free,0,0,No IEP,78,0.97
2407,7,Kendrick,Jones,2011-07-01,Female,2024-01-23,1,Free,0,0,No IEP,57,0.98
2408,7,Gabriel,Garcia,2017-12-11,Female,2023-04-07,1,Free,0,0,Current IEP,31,0.61
2409,7,Casey,Williams,2012-03-02,Male,2022-10-20,1,Free,0,0,No IEP,10,0.68
2410,7,Bailey,Young,2014-03-05,Male,2022-08-23,0,Free,0,0,No IEP,85,0.96
2411,7,Parker,Davis,2015-09-27,Other,2022-11-18,1,Free,0,0,Evaluation Pending,75,0.95
2412,7,Noah,Lee,2014-02-10,Female,2023-12-16,1,Full Price,0,0,No IEP,50,0.81
2413,7,Dakota,Young,2020-03-02,Male,2023-04-08,1,Reduced,1,1,No IEP,40,0.71
2414,7,Oliver,Allen,2010-04-07,Male,2023-09-24,1,Full Price,0,0,No IEP,93,0.98
2415,7,Alex,Jones,2011-12-17,Female,2024-03-31,1,Reduced,0,1,No IEP,94,0.97
2416,7,Dakota,Allen,2007-04-05,Male,2022-07-04,1,Free,1,0,No IEP,63,0.69
2417,7,Kendrick,Jones,2017-06-26,Other,2022-07-14,1,Free,0,0,No IEP,50,0.92
2418,7,Bailey,Brown,2007-01-06,Other,2024-01-24,1,Full Price,0,0,No IEP,64,0.76
2419,7,Gabriel,Walker,2019-04-11,Other,2023-06-10,1,Full Price,0,0,No IEP,71,0.78
2420,7,Morgan,Johnson,2018-03-15,Male,2023-08-21,1,Reduced,0,0,No IEP,108,0.89
2421,7,Oliver,Johnson,2010-06-03,Male,2023-01-31,1,Full Price,0,0,Evaluation Pending,67,0.61
2422,7,Casey,Rodriguez,2016-12-08,Male,2022-11-03,1,Free,0,0,No IEP,18,0.89
2423,7,Noah,Davis,2010-04-09,Female,2023-12-26,0,Free,0,1,No IEP,89,0.91
2424,7,Morgan,Martinez,2016-07-10,Other,2024-04-10,1,Full Price,0,0,Current IEP,47,0.67
2425,7,Harper,Martinez,2014-05-09,Male,2023-01-10,1,Reduced,0,0,No IEP,34,0.68
2426,7,Isaiah,Rodriguez,2008-02-16,Other,2024-03-01,1,Full Price,1,0,No IEP,89,0.9
2427,7,Gabriel,Walker,2006-09-09,Other,2023-04-21,1,Full Price,1,0,No IEP,68,0.55
2428,7,Isaiah,Brown,2018-11-14,Female,2023-05-16,1,Reduced,1,0,No IEP,71,0.82
2429,7,Gabriel,Walker,2007-10-14,Female,2024-02-29,1,Full Price,0,0,No IEP,82,0.93
2430,7,Isaiah,Johnson,2017-09-14,Male,2023-06-12,1,Reduced,0,0,No IEP,47,0.75
2431,7,Dakota,Smith,2009-02-23,Male,2024-05-14,1,Reduced,0,0,No IEP,83,0.89
2432,7,Alex,Brown,2010-05-02,Female,2024-05-17,1,Reduced,1,0,No IEP,27,0.67
2433,7,Morgan,Miller,2006-07-20,Male,2022-07-06,1,Full Price,0,0,No IEP,89,0.91
2434,7,Morgan,Young,2014-11-16,Male,2023-03-21,1,Reduced,0,0,No IEP,98,0.73
2435,7,Casey,Martinez,2016-02-23,Male,2022-10-18,1,Full Price,0,0,No IEP,72,0.79
2436,7,Morgan,Young,2011-09-19,Other,2024-04-15,1,Free,0,0,Current IEP,87,0.91
2437,7,Jordan,Miller,2009-09-24,Male,2022-12-03,1,Full Price,1,0,No IEP,67,0.67
2438,7,Finley,White,2012-04-08,Male,2023-11-25,1,Reduced,0,0,No IEP,58,0.95
2439,7,Jordan,Hall,2012-09-14,Male,2022-07-23,1,Full Price,0,1,Current IEP,63,0.54
2440,7,Isaiah,Hall,2015-08-14,Male,2024-05-21,1,Reduced,0,1,No IEP,71,0.81
2441,7,Alex,Walker,2017-08-25,Other,2023-05-31,1,Free,1,0,No IEP,62,0.95
2442,7,Finley,White,2010-06-14,Male,2023-08-18,1,Full Price,0,0,No IEP,36,0.67
2443,7,Morgan,Smith,2014-11-15,Male,2022-10-21,0,Full Price,0,0,No IEP,48,0.81
2444,7,Morgan,Hall,2015-09-11,Male,2023-11-09,1,Free,0,0,No IEP,82,0.93
2445,7,Noah,Walker,2012-09-11,Other,2022-07-29,1,Reduced,0,0,No IEP,109,0.94
2446,7,Logan,Williams,2017-07-12,Male,2022-10-07,1,Reduced,0,0,No IEP,42,0.74
2447,7,Oliver,Allen,2014-04-19,Female,2023-02-01,1,Free,0,1,No IEP,66,0.98
2448,7,Morgan,Young,2014-11-23,Female,2023-03-02,1,Free,1,0,No IEP,82,0.97
2449,7,Morgan,Lee,2019-02-12,Male,2023-06-27,1,Free,0,0,No IEP,64,0.89
2450,7,Dakota,Martinez,2014-07-27,Female,2024-01-17,1,Full Price,1,1,No IEP,78,0.93
2451,7,Jordan,Williams,2011-12-05,Female,2022-10-22,1,Full Price,0,0,No IEP,56,0.89
2452,7,Alex,Garcia,2017-03-26,Female,2022-09-17,1,Free,0,0,No IEP,57,0.84
2453,7,Oliver,White,2007-04-10,Other,2023-08-14,1,Free,0,0,No IEP,70,0.96
2454,7,Harper,Walker,2008-10-17,Other,2022-07-16,0,Free,0,0,No IEP,71,0.82
2455,7,Bailey,Jones,2008-05-10,Female,2022-10-11,1,Reduced,0,0,No IEP,107,0.78
2456,7,Noah,Rodriguez,2006-07-24,Female,2022-09-16,1,Reduced,0,0,No IEP,26,0.51
2457,7,Bailey,Garcia,2010-08-10,Other,2023-08-24,1,Reduced,1,0,No IEP,86,0.85
2458,7,Bailey,Lee,2008-05-27,Male,2024-01-04,1,Reduced,0,0,No IEP,21,0.71
2459,7,Alex,White,2018-04-10,Female,2022-11-21,1,Free,0,0,No IEP,97,0.92
2460,7,Logan,Martinez,2014-04-15,Other,2023-07-12,1,Full Price,0,0,No IEP,63,0.89
2461,7,Casey,Jones,2014-11-22,Male,2023-11-28,1,Full Price,0,0,No IEP,36,0.56
2462,7,Noah,Young,2009-01-15,Female,2022-09-01,1,Reduced,0,0,No IEP,43,0.93
2463,7,Dakota,Walker,2008-12-14,Other,2023-07-22,1,Free,0,0,No IEP,55,0.96
2464,7,Alex,Smith,2018-04-28,Female,2023-07-27,1,Free,0,0,No IEP,56,0.79
2465,7,Oliver,Garcia,2008-09-27,Other,2023-01-26,0,Free,0,0,Current IEP,52,0.89
2466,7,Dakota,Hall,2017-11-21,Female,2022-08-11,1,Reduced,0,0,No IEP,57,0.94
2467,7,Alex,Johnson,2015-09-28,Male,2023-06-18,1,Full Price,0,0,No IEP,82,0.89
2468,7,Dakota,Smith,2014-02-10,Female,2022-10-02,1,Free,0,0,Current IEP,55,0.96
2469,7,Logan,Young,2015-12-14,Male,2024-02-12,1,Full Price,0,0,No IEP,87,0.88
2470,7,Bailey,Walker,2011-03-28,Female,2024-03-31,1,Reduced,0,0,No IEP,44,0.57
2471,7,Isaiah,Allen,2018-10-28,Male,2022-08-13,1,Reduced,0,1,Current IEP,86,0.76
2472,7,Parker,Davis,2019-09-26,Male,2024-05-11,1,Free,0,0,No IEP,81,0.97
2473,7,Bailey,Brown,2014-06-09,Male,2023-10-09,1,Reduced,0,0,Evaluation Pending,46,0.68
2474,7,Isaiah,White,2012-10-25,Male,2024-03-05,1,Reduced,0,0,No IEP,20,0.97
2475,7,Logan,Walker,2007-11-17,Male,2023-08-06,1,Reduced,0,0,No IEP,26,0.63
2476,7,Morgan,Lee,2007-01-04,Other,2023-10-20,1,Reduced,0,0,Evaluation Pending,33,0.61
2477,7,Casey,White,2016-08-08,Male,2023-07-24,1,Reduced,1,1,No IEP,88,0.73
2478,7,Parker,Young,2012-06-14,Other,2024-04-09,1,Reduced,0,0,No IEP,59,0.9
2479,7,Finley,Jones,2007-02-23,Male,2022-12-24,1,Free,0,0,No IEP,66,0.98
2480,7,Noah,Brown,2009-09-22,Female,2024-05-02,1,Reduced,0,0,No IEP,75,0.9
2481,7,Eden,Lee,2020-06-17,Male,2023-07-05,1,Free,0,0,No IEP,79,0.69
2482,7,Logan,Davis,2017-05-18,Other,2022-11-06,1,Free,0,0,No IEP,85,0.98
2483,7,Casey,Williams,2017-07-22,Female,2023-12-09,1,Full Price,0,1,No IEP,97,0.9
2484,7,Casey,Martinez,2010-11-17,Male,2024-04-10,0,Free,0,0,No IEP,47,0.59
2485,7,Harper,Garcia,2009-02-12,Other,2024-03-25,1,Full Price,0,0,No IEP,82,0.91
2486,7,Jordan,Allen,2013-09-19,Male,2023-12-26,1,Reduced,0,0,No IEP,53,0.81
2487,7,Dakota,Garcia,2012-12-22,Other,2023-06-23,1,Full Price,0,0,No IEP,77,0.97
2488,7,Noah,Brown,2008-07-24,Other,2023-05-06,1,Full Price,0,0,No IEP,51,0.78
2489,7,Noah,Walker,2016-10-15,Female,2024-04-27,1,Free,0,0,No IEP,78,0.76
2490,7,Harper,White,2009-04-27,Male,2022-07-13,1,Free,0,0,Current IEP,88,0.97
2491,7,Isaiah,Hall,2017-01-24,Other,2023-11-27,1,Free,0,0,Current IEP,68,0.82
2492,7,Alex,Garcia,2008-12-25,Other,2024-03-17,1,Reduced,0,0,No IEP,50,0.78
2493,7,Casey,Smith,2019-07-05,Male,2022-12-30,1,Reduced,0,0,No IEP,63,0.93
2494,7,Dakota,Brown,2010-12-15,Male,2022-08-24,1,Reduced,0,0,No IEP,37,0.83
2495,7,Oliver,Garcia,2009-05-01,Other,2023-03-19,1,Free,0,1,Current IEP,60,0.55
2496,7,Oliver,Brown,2009-01-09,Female,2023-12-30,1,Reduced,0,0,No IEP,85,0.76
2497,7,Morgan,Johnson,2018-06-02,Male,2024-03-05,1,Free,0,0,No IEP,99,0.95
2498,7,Finley,Davis,2010-04-11,Female,2024-02-22,1,Reduced,0,0,No IEP,97,0.74
2499,7,Bailey,Young,2011-05-09,Male,2022-07-23,1,Full Price,0,0,No IEP,63,0.9
2500,7,Parker,White,2015-09-21,Male,2024-02-25,1,Free,1,0,No IEP,63,0.93
2501,7,Isaiah,Miller,2019-06-24,Male,2023-08-16,1,Free,0,0,No IEP,76,0.94
2502,7,Dakota,Garcia,2008-07-25,Female,2022-09-17,1,Free,0,0,No IEP,76,0.96
2503,7,Eden,Davis,2017-07-05,Female,2022-09-08,1,Free,0,0,No IEP,79,0.8
2504,7,Alex,Smith,2018-07-06,Male,2024-01-23,1,Free,0,0,No IEP,39,0.91
2505,7,Casey,Brown,2008-08-05,Other,2023-08-24,1,Full Price,0,0,No IEP,56,0.89
2506,7,Eden,Rodriguez,2015-06-23,Other,2024-01-20,0,Free,0,0,No IEP,53,0.89
2507,7,Eden,Rodriguez,2010-05-13,Other,2024-02-08,1,Full Price,0,0,No IEP,57,0.71
2508,7,Finley,Miller,2006-03-05,Female,2023-10-20,1,Reduced,0,0,No IEP,64,0.8
2509,7,Isaiah,White,2012-06-20,Male,2022-12-17,1,Reduced,0,0,No IEP,82,0.89
2510,7,Harper,Jones,2010-05-10,Female,2023-08-23,1,Full Price,0,0,No IEP,35,0.74
2511,7,Dakota,Lee,2015-11-15,Male,2023-05-13,1,Reduced,0,0,No IEP,50,0.8
2512,7,Finley,Rodriguez,2012-09-09,Other,2023-11-29,1,Reduced,0,0,No IEP,44,0.96
2513,7,Parker,Smith,2016-10-17,Other,2022-06-30,1,Free,1,0,No IEP,55,0.78
2514,7,Finley,White,2016-10-05,Other,2024-01-28,1,Reduced,0,1,No IEP,9,0.72
2515,7,Harper,Lee,2016-10-23,Other,2023-12-05,1,Full Price,0,0,No IEP,49,0.82
2516,7,Dakota,Walker,2019-01-13,Other,2023-12-02,1,Free,1,0,Evaluation Pending,58,0.94
2517,7,Noah,Hall,2018-01-01,Other,2022-10-03,1,Reduced,0,0,No IEP,69,0.95
2518,7,Parker,Jones,2007-12-12,Other,2024-02-09,1,Reduced,1,1,No IEP,81,0.94
2519,7,Noah,White,2015-02-11,Female,2023-03-15,1,Full Price,0,0,No IEP,68,0.74
2520,7,Bailey,Johnson,2015-08-03,Other,2023-06-12,1,Reduced,0,0,No IEP,79,0.75
2521,7,Casey,Walker,2009-06-18,Other,2023-10-13,1,Reduced,0,0,Current IEP,63,0.62
2522,7,Kendrick,Martinez,2016-10-23,Male,2022-07-30,1,Reduced,0,0,No IEP,53,0.71
2523,7,Alex,Williams,2013-10-18,Male,2023-10-27,1,Full Price,1,0,No IEP,56,0.93
2524,7,Dakota,White,2008-09-21,Other,2023-08-18,1,Free,0,0,No IEP,83,0.91
2525,7,Gabriel,Smith,2019-05-20,Female,2023-09-23,0,Free,0,1,No IEP,68,0.51
2526,7,Finley,Hall,2015-07-10,Male,2023-06-26,1,Full Price,0,1,No IEP,68,0.93
2527,7,Dakota,Young,2011-10-13,Female,2022-10-25,1,Full Price,0,0,No IEP,89,0.97
2528,7,Logan,Allen,2006-07-24,Other,2022-11-18,1,Full Price,0,0,No IEP,63,0.74
2529,7,Morgan,Davis,2014-03-02,Male,2024-02-06,1,Free,0,1,No IEP,86,0.93
2530,7,Dakota,Garcia,2014-12-15,Female,2024-01-22,1,Full Price,0,0,No IEP,66,0.98
2531,7,Logan,Young,2014-07-11,Female,2023-08-26,1,Free,0,0,No IEP,54,0.92
2532,7,Isaiah,Smith,2013-12-19,Male,2022-10-21,1,Full Price,0,0,No IEP,75,0.92
2533,7,Bailey,Young,2016-07-13,Other,2023-05-07,1,Free,0,0,No IEP,41,0.74
2534,7,Eden,Martinez,2006-06-25,Male,2023-09-21,1,Reduced,0,0,No IEP,35,0.79
2535,7,Gabriel,Davis,2018-06-06,Female,2022-08-25,0,Reduced,0,0,No IEP,68,0.89
2536,7,Alex,Williams,2011-11-27,Other,2023-06-16,1,Free,0,0,No IEP,63,0.98
2537,7,Logan,Davis,2006-04-04,Male,2024-04-02,1,Free,0,0,No IEP,43,0.96
2538,7,Eden,Brown,2019-06-05,Other,2022-11-03,1,Reduced,0,0,No IEP,95,0.89
2539,7,Bailey,Young,2007-01-04,Other,2023-05-03,1,Full Price,0,0,No IEP,69,0.88
2540,7,Gabriel,Rodriguez,2011-01-28,Other,2023-06-15,1,Reduced,1,0,No IEP,61,0.84
2541,7,Dakota,Brown,2017-08-04,Other,2023-06-09,1,Free,0,0,No IEP,77,0.81
2542,7,Eden,Garcia,2010-05-06,Male,2024-01-20,1,Full Price,1,0,No IEP,77,0.91
2543,7,Kendrick,Jones,2009-10-06,Female,2022-07-17,1,Free,0,0,No IEP,85,0.82
2544,7,Parker,Davis,2009-02-02,Male,2024-03-29,0,Full Price,1,0,No IEP,67,0.91
2545,7,Logan,Williams,2006-01-07,Other,2024-04-05,1,Free,0,0,No IEP,82,0.88
2546,7,Alex,White,2018-07-20,Other,2022-11-29,1,Free,0,0,No IEP,59,0.65
2547,7,Harper,Martinez,2015-08-09,Other,2023-05-30,1,Full Price,0,0,No IEP,102,0.89
2548,7,Jordan,Martinez,2017-08-26,Other,2022-12-20,1,Reduced,0,0,No IEP,57,0.84
2549,7,Eden,Hall,2015-12-02,Female,2023-07-12,1,Free,0,0,Current IEP,55,0.91
2550,7,Eden,Lee,2008-12-19,Male,2023-02-28,1,Reduced,0,1,No IEP,64,0.72
2551,7,Isaiah,Hall,2013-09-13,Male,2023-02-28,1,Reduced,0,0,No IEP,73,0.94
2552,7,Gabriel,Lee,2019-01-15,Male,2022-09-19,1,Free,0,0,No IEP,39,0.61
2553,7,Noah,Garcia,2006-02-16,Other,2023-04-20,1,Full Price,0,0,No IEP,65,0.89
2554,7,Oliver,Lee,2009-04-21,Male,2022-12-24,1,Free,0,0,No IEP,84,0.92
2555,7,Jordan,Brown,2011-04-03,Male,2023-08-08,1,Full Price,0,0,No IEP,50,0.95
2556,7,Jordan,Williams,2014-08-14,Female,2022-08-31,1,Reduced,1,0,No IEP,70,0.64
2557,7,Parker,White,2012-04-11,Other,2022-11-28,1,Reduced,0,0,No IEP,48,0.9
2558,7,Gabriel,Allen,2011-12-09,Female,2022-09-27,1,Free,1,0,No IEP,11,0.9
2559,7,Parker,Garcia,2012-01-28,Female,2023-07-24,1,Full Price,0,0,Current IEP,53,0.74
2560,7,Logan,Smith,2017-06-17,Male,2022-07-30,1,Free,0,0,No IEP,98,0.83
2561,7,Alex,Brown,2018-01-13,Other,2022-10-10,1,Full Price,0,0,No IEP,79,0.95
2562,7,Noah,Davis,2010-11-15,Male,2023-07-10,1,Free,0,0,Current IEP,80,0.95
2563,7,Harper,Young,2006-08-24,Other,2022-07-20,1,Free,0,0,No IEP,95,0.94
2564,7,Dakota,Rodriguez,2011-08-04,Female,2022-09-21,0,Reduced,0,0,No IEP,15,0.53
2565,7,Oliver,Johnson,2019-11-03,Female,2022-10-12,1,Free,1,0,No IEP,81,0.97
2566,7,Finley,Rodriguez,2017-03-15,Female,2023-09-26,1,Full Price,0,0,No IEP,59,0.84
2567,7,Morgan,Williams,2013-11-23,Male,2023-08-12,1,Reduced,0,0,No IEP,96,0.77
2568,7,Gabriel,Garcia,2020-06-03,Male,2024-01-04,1,Free,0,0,Current IEP,57,0.93
